Arthropodium minus	5
Glade of the Armistice	9
2010 Formula Renault 2.0 UK Championship	4
Washington State Route 304	2
Battle of Bandera Pass	7
Ryves Holt House	9
Bend, British Columbia	4
Misericordia University	36
Kevin Franklin	10
Scott Feldman	76
RHWL	32
Dirty Rotten Imbeciles	42
Owain Danwyn	12
2011–12 Airdrie United F.C. season	2
Montague Gore	6
William Somerville, 2nd Lord Somerville	6
Borazon	26
Nazikeda Kadın (wife of Mehmed VI)	2
Stylidium pedunculatum	4
Don McLean	298
Johann Lorenz Schiedmayer	13
Wolfgang Busch	18
The Crossing (play)	2
Fareham (UK Parliament constituency)	2
Olaug Løken	6
Louise Murray	11
The Garagiste Festivals	4
Friedrich Wilhelm Pixis	10
Quad Flat Package	12
MVA Asia	4
HMS Canopus (1897)	3
A. Kent Kingston	3
1984 Washington Huskies football team	4
Şerafettin Elçi	0
Houverath (Bad Münstereifel)	0
KH-2002	14
Kota Ibushi	247
Brislet Township, Polk County, Minnesota	2
1994–95 Milwaukee Bucks season	2
Stanislao Lista	24
Marie France	53
Agniphera (TV series)	2
.ky	52
Calle Ramón Emeterio Betances	0
Haldia subdivision	28
Grievance Studies affair	5
1987–88 Oklahoma Sooners men's basketball team	4
'Til There Was You	20
United States v. Philip Morris	6
Pannonian Basin	190
Alan Collins (sculptor)	2
Barry Kopetz	4
David Nualart	8
Alfred McMinn	14
Wenhai	48
Dick Taylor (Iowa politician)	2
11-inch gun M1877	4
Nineteen Eighty Seven	8
Vardan I Dadiani	4
1835 Paterson textile strike	4
Eliane Caffé	0
Summer of the Monkeys	19
Bridge of Independent Lists	56
Marjoram	34
Acronicta albarufa	4
Rumpus in the Harem	20
Michael Jonzun	21
Ian Marsh (writer)	2
Trump Plaza (New Rochelle)	2
The Final Fantasy Legend	29
Sharja To Sharja	4
Lancea (weapon)	2
Brickhill	340
Big Black Lincoln	10
Phractura	10
Bug (Dinosaur Jr. album)	2
Argyresthia oreasella	4
Dennis Wit	8
D. S. Mirsky	36
Satan i gatan	9
P. C. Hodgell	5
Central Carolina Technical College	10
Lake Havasu City Airport	8
William Yellowlees	5
Liubov Gurevich	10
WKMZ-FM	5
The Civil War series	3
Stanisław Michalkiewicz	6
2nd Land Force Brigade	4
1002 Olbersia	7
Maywood Park	50
Bjo Trimble	35
Exchange and Mart	32
Brahmashirsha astra	12
Le Magnifique	44
John Tembey	11
Les Parish	2
Meisho	110
Reveal system	15
The Voice Thailand (season 3)	2
Eritrean Navy	12
Sakon Nakhon Airport	13
Douglas Pielou	7
Recognition primed decision	4
2013 Ikaroa-Rāwhiti by-election	0
Hotel Key	5
Miss Earth México 2011	0
Arsenio Laurel	3
Kurza, India	2
Scientific Research Group In Egypt	2
Sulpicius Severus	80
Lewis Brown (Liberia)	2
Deer Park, Ohio	6
Solar rotation	7
Ann Livermore	7
1986 British Columbia general election	2
I Can't Stay Away	14
Byzantine–Georgian wars	4
Prisoners' rights in international law	4
Paraparap, Victoria	2
Lindsey Garrett	7
City of Redcliffe	20
Green Hills, Pennsylvania	2
JaCorey Shepherd	4
Faison Historic District	5
Handwritten Notes	6
Sagem Wireless	29
Julio Perillán	0
Prudhoe	611
Sam Waterston	271
State of Palestine	724
Boris Djerassi	8
River Cities LocoMotives	10
Field Farm (Williamstown, Massachusetts)	2
Ghananand Pande	4
Effects of sleep deprivation on college students	2
UserGate Web Filter	9
EnBW	152
Coal Bluff, Indiana	2
The Yorkshire Grey	7
Code of Scotland Yard	4
C. Rajagopalachari	240
Delusional disorder	11
Erez Lieberman Aiden	7
Anacamptodes fragilaria	4
Cali Thornhill DeWitt	5
Dover Beaches South, New Jersey	2
David Hull (musician)	2
Benzimidazole fungicide	7
Quinto Cenni	5
Daniel Jiménez (boxer)	0
Stephen Kelman	14
Brad Yoder (actor)	2
Beckomberga Hospital	8
Roy Lunn	18
Idris Azad	4
Conemtech	6
Don Allado	23
Silvio Negro	5
Mount Satima	6
Hispanic Heritage Baseball Museum	42
Sky Xul	15
Abuse of notation	3
Secundus of Ptolemais	11
Steinunn Kristín Þórðardóttir	0
Tomas Schmit	23
Tales of Zestiria	31
Option contract	6
CDATA	63
Ziba Peterson	8
Farfadet-class submarine	2
James Putnam Jr. House	4
August Geelmuyden Spørck	5
Edgar Stogdon	4
Ludwig Hülgerth	0
2014–15 Leicester City F.C. season	2
Paige Matthews	39
Law Enforcement Information Exchange	7
Stephen Bamford	6
Rodrigo F. Maclang	6
Howard Park Wines	8
Ernest Hardy	65
Official Record Store Chart	23
Oru Ponnu Oru Paiyan	5
Grauer's broadbill	13
Baisui Palace	6
L.B.S College of Engineering	6
Haagen Skattum	5
Lyon station	4
Julia Wu	6
Nan Chiau High School	56
Wardleworth	35
GSAT-7A	20
PMZ-A-750	8
Carrier Corps	29
Moshe Zvi Segal (rabbi)	2
Time in Brazil	4
Chris Heighington	25
Hølen Viaduct	12
Glehn Castle	5
Jintan (Japanese medicine)	2
Alberto Flores Galindo	9
Fool's mate	7
Lonafarnib	9
Jonathan Thomas	55
Swiss quality label for further education institutions	2
Aleksandr Nedovyesov	20
Andy Mientus	61
Camille Mauclair	26
William Cole (police officer)	2
Yisroel ben Shmuel of Shklov	5
James Cudjoe	6
Lynne Arriale	24
1955 World Series	56
USP4	37
Simon Bazalgette	4
MiR-144	2
Wim Jonk	20
2016 European Curling Championships	26
Mount Cooroora	9
St. Georg, Brockhagen	2
Yul Arzú	0
Kaga ikki	3
Pulse-Eight	20
Universe Championships	27
Juan Manuel Rodriguez (writer)	2
Stalker (G.I. Joe)	2
Brikt Jensen	6
George Moore (pentathlete)	2
Darko Dimitrov	65
Battle of 'Auja	8
Armada, Michigan	15
Independent living	12
Nianell	15
Fullpower Technologies	8
Tom Dempsey (Missouri politician)	2
Rae cabinet	7
Batenburgers	15
Intelligence (Canadian TV series)	2
Basilica of Bom Jesus	21
John Jackson (astronomer)	2
Rizki Amelia Pradipta	6
Material World Charitable Foundation	44
Boney (comics)	2
Sandro Corsaro	4
Liberal National Party of Queensland	119
Volker Weidler	18
Dilwar Hussain	5
Andre Beteille	17
Bay Crest Park, Florida	2
WKQZ	12
Minuscule 173	9
Sarah Purser	46
Arkansas Highway 32	29
Robert Drinan	26
The Zone (The Weeknd song)	2
Uga (Lanzarote)	2
Mosibudi Mangena	11
Rafinesquia californica	4
Saif Ghobash	31
Baruch Marzel	45
Mr. Monk and the End	18
1999 Louisiana gubernatorial election	3
Kentucky Route 3005	3
Guangdong Experimental High School	14
Ekman water bottle	5
Gilbert E. Patterson	10
Macombs Dam	61
Meung Yum language	2
I Ain't Marching Anymore	37
Kamniška Bistrica, Kamnik	0
Venetia (Heyer novel)	2
Ponnuswami Sitaram	4
Cyathus olla	12
Deathgrip (album)	2
Karol Libelt	16
Mr. Sardonicus	18
Solar power in Pennsylvania	5
Khilchipur State	5
Zukerman Chamber Players	14
The Best of Ritchie Valens	5
Constance Baker Motley	34
Kevin Mackey	14
Usha Haley	7
Radnage	26
Lotusphere	28
Province of Teruel	22
United Reformed Church, Stamford	2
Arkansas Highway 335	2
Zemla Intifada	17
Yurii Andrukhovych	7
Inductive probability	5
Monika Schäfer-Korting	0
Goffredo Petrassi	81
The Howling II (novel)	2
K. T. Keller	9
Dabhoi	81
Nehemiah Guthridge	6
Josep Palomero	5
The Royal Canadian Regiment	180
Hal Kvisle	4
Mycorrhaphium	27
Leandro Benítez	0
Mobile Festival Centre	9
Russian ship of the line Poltava (1712)	2
Closing (real estate)	2
Ehrlichia ruminantium	8
Seifallah Ben Hassine	9
Kate Denin	5
Emiliano Mondonico	23
Shadows of Time	17
Dominic LeBlanc	30
Paul Spudis	7
Venenivibrio stagnispumantis	8
Columbia (1871 yacht)	2
Flex-Able	26
Binding energy	5
Danger (Katie Underwood song)	2
Bushwick Avenue Line	13
Sam Barry	52
Resentment (song)	2
USS S-20 (SS-125)	2
Jeon Sang-wook (footballer)	2
Børge Mogensen	26
Raat Ke Rahi	9
Hossein Khalatbari	4
Sac Community School District	7
Adolfo Ríos	0
Shanghai Rego International School	4
Eric Delabar	4
San Paolo d'Argon	12
Philip MacDonald	49
Edward Hale (rower)	2
Tight Rope (album)	2
The Royal Dental Hospital of Melbourne	8
First Presbyterian Church (Miami, Florida)	2
International Plumbing Code	13
Elizabeth Roboz Einstein	2
Gina Jeffreys	63
Tamil Film Producers Council	36
Pago Togafau	2
Bruce Flowers	14
Vintilă Ciocâlteu	0
Wouw	298
Solomon Islands	8093
Hohe Warte (ridge)	2
Civic Boulevard	17
Sir Clyomon and Sir Clamydes	5
Ross Watson	26
Mammo Wudneh	6
Haji Amir Bux Junejo	6
2008 Ipswich Borough Council election	2
Republic Records	1047
Anders Hovden	15
Secunderabad Rajdhani Express	9
Doran, Minnesota	5
Robert Lewis Koehl	4
Gatzby	17
Get Santa	11
State formation	19
Henry Bethell	5
Ithriyah-Raqqa offensive (February–March 2016)	5
Harriet Tubman Press	9
2010–11 Missouri State Bears basketball team	4
Anna G. Jónasdóttir	0
Rickert v. Public Disclosure Commission	2
Bernard Nevile	2
Kennett railway station	4
India–Jamaica relations	2
Ibtissam Tiskat	5
Edwin A. Williams	4
Gilbert fitz Roger fitz Reinfried	5
Al Nuaimi	141
Derbyshire County Cricket Club in 1956	4
Old North Columbus	22
Association for the Rebirth of Madagascar	9
Hannacrois Creek	11
Yttrium hydride	5
Natta Company	31
Jim Threapleton	12
Loudon, New Hampshire	113
Henry Blogg	66
Robert Radford (footballer)	2
Unión de Impresores de Filipinas	0
Gëzim Hajdinaga	0
Redirection (computing)	2
Josh Abraham	93
Zervreilasee	7
KCYE	26
Mirattal	15
Monte Bubbonia	6
Ecological and Fisheries Protection Zone	13
Ghassan Afiouni	4
Simon Pavey	8
Psycho Soldier	46
Sylvestro "Pedro" Morales	4
South Carolina Highway 212	4
Quddusi Sahab Ki Bewah	10
Jean Chalopin	49
Andrés Mignucci	0
Dave Roller	6
Ephigenia of Ethiopia	6
Swing rueda	2
Eleanor Frances Lattimore	8
Godawari Vidhya Mandir	4
Joseph O'Connor	127
Throw That Boy Pussy	8
Carl Julius Meyer von Klinggräff	0
Markus Liebherr	23
1993 ACC Men's Basketball Tournament	3
Scott Hutchison	44
Nina Katchadourian	13
Thomas Merke	7
Cerner	147
Lothians and Border Horse	41
Centennial High School (Frisco, Texas)	2
Tournon-d'Agenais	3
Anthonie Duyck	7
Roy McCurdy	44
II Corps (United States)	31
The Mapmaker (film)	2
Rolf Dahlgrün	0
Adrenergic antagonist	5
2015 Chapel Hill shooting	4
Myanmar Development Resource Institute	7
Mega Shark Versus Crocosaurus	9
Ruborough Camp	6
Eben Samuel Johnson	4
KG-84	35
Marcos Jiménez de la Espada	0
Verizon strike of 2016	2
Gert Marcus	10
John Mostyn (music manager)	2
Ernie Shore	51
Manual command to line of sight	4
Central City Improvement District	10
Vésuve de Brekka	0
Laurent Cassegrain	12
Irene Lekapene	6
Lady May Abel Smith	12
Headmen	114
Siemens Building Technologies	12
Karl Chmielewski	6
Spherical model	4
Seaboard and Roanoke Railroad	19
Oerlinghausen	59
The Passersby	5
Patrick Nagel	25
Trevitt Hine-Haycock	2
Nina Wilcox Putnam	11
Jayshree Gadkar	14
Mexico City Metro Line 4	4
St Aldhelm's Well	7
Closing Arguments (album)	2
EZproxy	12
Hedworth Meux	12
Ethmia hendersonorum	4
Gamvas	8
Ed Coukart	5
Irish Traditional Music Archive	15
Buckshot (rapper)	3
Roy Horan	14
Shute Shelve Cavern	6
Chris Gilmour	17
Minako Komukai	6
Skagit River	275
Farmerville, Louisiana	25
Antje Vollmer	13
University Park, Florida	13
Govt Pilot Secondary School Phalia	5
Mongol invasion of Central Asia	23
Now Hear This (Duke Pearson album)	2
Dun Mihaka	7
Desa Nisa	13
Handball at the 2007 Pan American Games	2
Belarus–European Union relations	4
Matthew Boulton (epidemiologist)	2
Maryland Route 23	46
Baseball superstition	2
Ottoman–Hotaki War (1722–1727)	2
Gangnam Style in popular culture	2
Gregory III of Naples	2
Stephen Hastings House	4
Kanae Yamamoto (artist)	2
Uncertain Glory (novel)	2
Pramesh Kumar Hamal	4
Rafina	114
Fernando de Alencastre, 1st Duke of Linares	6
Church of Saint John the Baptist, Jerusalem	2
Lior Karmi	4
Parassala	89
WABE	96
Kumander Liwayway	11
What If We Fall in Love?	7
The Sharp	589
Spahan (province)	2
Ashley Roberts	80
Suvilahti	16
May Howlett	4
Stanwix Street (Pittsburgh)	2
Alexandra Krosney	12
Liv Malone	14
That's Someone You Never Forget	14
Harry Dodson	8
Alan Simpson (scriptwriter)	2
Owen Owen	100
Armand David	33
The Newsroom (U.S. TV series)	7
Live (Return to Forever album)	2
Henry Earle Vaughan	5
Pöstlingbergbahn	0
Irene Kaufmann Settlement	11
Banu Ilyas	8
Parti république du Québec	0
Nicholas Harpsfield	18
Đoko Rosić	0
Last White Christmas	9
Demetrios (Kantzavelos)	2
2014–15 PBA Philippine Cup Finals	7
Mike Sigel	21
Sergei Anshakov	5
You Didn't Like It Because You Didn't Think of It	10
Lies of the Heart: The Story of Laurie Kellogg	5
Little Italy, Montreal	2
Dudley S. Brown	4
Henry Asher Robbins	7
Lau Wah-sum	4
Centro Cultural Palacio de La Moneda	6
Tim Ryan (country musician)	2
Krasnopresnenskaya	109
Fung Fung	14
Remington .22 Junior Special	4
1947 BOAC Douglas C-47 crash	2
Ron Larrieu	3
Two Songs for Voice, Viola and Piano	7
Birger Holmqvist	3
Artikulation (Ligeti)	2
Patriarchal blessing	7
2015–16 Siena Saints men's basketball team	4
Dom João de Castro Bank	0
The Music Room (album)	2
La Gazette de Berlin	8
Good Time (Owl City and Carly Rae Jepsen song)	2
Band-in-a-Box	14
Paulo Sérgio Bento Brito	0
Project No One Leaves	18
Ivesia baileyi	6
Darius B. Warner	4
Christ Church Cathedral (Hartford, Connecticut)	2
Ngozi Okonjo-Iweala	48
Hydro Oil & Gas	8
Public reason	6
315th Cavalry Regiment (United States)	2
Alexander Savinov	23
Paddy Larkin	7
Rodolfo Amando Philippi	14
Apaxco	69
São Tomé and Príncipe–United States relations	0
De Havilland Dragonfly	5
Super Raoul	8
Athena with cross-strapped aegis	4
Helsfell Hall	10
Harry Warner Jr.	4
William Drew Washburn Jr.	4
Bids for the 2019 Pan and Parapan American Games	2
Leonard Jackson (actor)	2
Alexander Robertson Murray	4
X86-64	15
St. James Episcopal Church (Baton Rouge, Louisiana)	2
Potliquor (album)	2
Ashford, Surrey	36
Yasuhiro Fueki	4
2007 Wakefield Metropolitan District Council election	3
Waxploitation Records	7
The Chain of Love	27
June 30th, June 30th	5
Paulie Harraka	15
Lagelu	31
2008 Pittsburgh Steelers season	4
Radford, Virginia	115
Natalie Pinkham	24
Thumbs Up! (musical)	2
Giovan Vettorio Soderini	9
Jenny-Wanda Barkmann	6
WWRL	153
Lucas Harrell	6
National Pork Producers Council	21
Papagou	56
Susanna Montgomery, Countess of Eglinton	11
The Clifton Club	10
2014 United States House of Representatives elections in Hawaii	4
Ryuji Imada	19
Pink Legacy	8
Water supply and sanitation in Iraq	6
Sarwan Singh Phillaur	5
David Schmidtz	13
Common peroneal nerve	4
Assistant Chief of the Naval Staff	146
Pyotr Bazanov	2
UHMK1	14
The Prince of Egypt	203
Consumer service	10
Orange threadtail	6
George Ferrers	19
Richard Prince	209
Flavio Alves	14
Freedom-class cruise ship	2
Chris Oliver (footballer)	2
Petrolisthes armatus	12
Gary Powell (musician)	2
Rabuleia gens	2
WXNK	9
Soarin'	40
James Turner (soldier)	2
Sardar Abdul Rehman Khetran	4
Leonardo Santos (fighter)	2
Arch of Germanicus	5
High Impact Wrestling Canada	19
Kidnapped (1948 film)	2
Anatoly Trofimov	14
Elk River (Alberta)	2
François Bourdoncle	0
US Standard Light Rail Vehicle	11
Edward Giles	24
Charles Henry Bond	8
Thienothiophene	5
Untitled Goose Game	8
United Network for Organ Sharing	67
Battle of Sirte (2015)	4
Parikino	11
Crookwell Wind Farm	8
William Mitchell (philosopher)	2
Kováčová, Zvolen District	0
One Hundred Years of Homosexuality	18
Theo Joekes	2
Akron Art Museum	52
Bertha Jaques	13
Broadstreet's	14
Belgium in the Eurovision Song Contest 1969	2
Boxing in Japan	2
Phoenicids	16
Au Sin Ying	5
Chevrolet Silverado 250	36
William Macewen	28
NHS National Services Scotland	13
FK Chmel Blšany (stadium)	0
Point Cabrillo Light	13
Rouge FM	51
Thalappara	19
Ingrid St-Pierre	8
Capping inversion	4
Muckie	20
Area codes 630 and 331	4
Bjørnør	16
Yuhwang-ori	2
MP3Gain	12
Russian heraldry	12
Southend Borough Combination	10
Offspring (season 6)	2
Luminary Group	11
Natasja Crone Back	8
Bummerlhaus	5
Journal of Experimental Psychology: Applied	6
Samuel Sam-Sumana	19
Province of Verbano-Cusio-Ossola	54
Samuel Brenton	9
Glenwood High School (Glenwood, Georgia)	2
HKUST Business School	13
Émile Mâle	0
August Bach	13
Igor Rivin	8
Tharavo Igilethi	6
Bay St. Louis-Waveland School District	8
Israel Israeli	9
ChemPhysChem	14
Disruptive solutions process	2
Live 1969	16
Hasan Doğan	0
Chin Fung Kee	10
Mickey, Donald, Goofy: The Three Musketeers	5
Baudouin Michiels	5
ESignal	3
Jefferson/USC station	2
L-ascorbate peroxidase	4
Santa María Tonantzintla	0
Stout Metal Airplane	29
Siddhānta Shiromani	0
Taisto Mäki	0
Šárka (Fibich)	0
Gulen	347
Pulp discography	2
Alpine Meadows, California	6
Cotunnite	5
Morgan horse	99
Camille Roy	16
Sabin-Schellenberg Center	6
George Peddy	9
Doctor to the Barrios	10
Wright Model C	13
Absolute Darling	13
Ghatkesar railway station	2
Hedme Castro	2
The Living Skeleton	17
2nd Marine Aircraft Wing	221
Take point	3
Canada 150 tulip	5
Osprey Meadows Golf Course	4
Brisbane Blitz	10
Chilgren Township, Lake of the Woods County, Minnesota	2
Rational planning model	2
The View from the Afternoon	9
Darryl Hudson	5
2018 Super League Grand Final	8
Aermediterranea	11
Robert D. Linder	7
Robert Hugh Layton	2
Türksat 1B	0
Guardia di Finanza	208
Frederick Gilmer Bonfils	15
Givi Berikashvili	4
Northampton railway line	12
Cantor Fitzgernald International v Horkulak	2
Comic book	350
Jason Lee (field hockey)	2
Edward Plunkett, 20th Baron of Dunsany	5
Eduard Frankfort	7
Frankfurt am Main I (electoral district)	2
Merrimack Valley Christian Film Festival	9
Nepenthes dubia	14
Mount Desert Island	326
Weaste	134
Bowraville murders	5
Jimmie Lee Sloas	18
Philadelphia/Baltimore Stars	24
Muldrow, Oklahoma	14
John Edward Healy	5
Dean's Scholars	15
Van Kleef Aquarium	12
Alicia Zubasnabar de De la Cuadra	6
Chris Makepeace	22
Angola–Japan relations	4
David Lindenmayer	11
Acworth, New Hampshire	18
Gary Beecham	6
Crécy-en-Ponthieu	0
Kasula Purushottama Kavi	5
Lauren H. Carson	4
WFCA (FM)	2
Arsher Ali	15
Colégio Planalto	0
Pastiche	59
IWA Women's Championship	5
Triumph Thunderbird (2009)	2
Akwasi Frimpong	12
Al Aynsley-Green	4
The Post-American World	15
Johnny Brandon	13
James Irwin	108
King Xiang of Qi	7
Kuniyoshi Obara	3
Muisca rulers	20
Franz Samelson	10
The British International School Abu Dhabi	5
Nowy Żmigród	0
Off the Ground (song)	2
What's the Good of Being Good	6
Eucalyptus costuligera	4
Keisha Grey	4
Love Finds a Home	17
Butovskaya line	11
Míriam Martinho	0
Vitebsky railway station	15
Anaxilas	53
Hammondvale, New Brunswick	2
Beauceron	46
Lawrence Butler (basketball)	2
Nuclear Strike (Spooks)	2
Extensible Host Controller Interface	4
1998–99 Philadelphia 76ers season	2
Graham Lancashire	3
Harry Mathes	3
Zhan Tao	3
Historical 10 foot skiffs	2
Árbær	0
Deighton Lisle Ward	2
Stony Brook Wildlife Sanctuary	4
USS Canonicus (ID-1696)	2
Swansea and Mumbles Railway	32
Edward Dembowski	13
Eugene Francis Jnr	8
Harry Hood (song)	2
Catharine Parr Traill	39
Princess Lucia of Bourbon-Two Sicilies	4
Clyne Castle	13
Fairview Wine and Cheese	7
Ziqi Kingdom	6
Oscan Tablet	6
Johanna Pigott	34
Paquito Diaz	22
Sparrow (2008 film)	2
Windows Live Mesh	26
Osteoglossum	22
Gyrinicola batrachiensis	8
Bacteroides	220
Pavel Rosa	11
The 80s: A Look Back at the Tumultuous Decade 1980–1989	4
Centre Street (Hong Kong)	1
Peter A. Selfridge	7
Legislative districts of Cagayan de Oro	4
Pauls Putniņš	0
Isaac Benayon Sabba	4
Timothy Lafaele	2
Henry Tift Myers Airport	10
Open World Program	8
Niccolò Tucci	0
Werribee Football Club	34
Pristiphora erichsonii	4
Kiusta	23
Bo Andersson (businessman)	2
Turn Blue (album)	2
Ginghamsburg Church	14
Kapustin Yar	153
Arca di San Domenico	9
Christopher Chase-Dunn	10
Heathrow Terminal 4	45
Eight Arms to Hold You (song)	2
1965–66 Football League	15
Yas Waterworld Abu Dhabi	5
Padmanabhapuram	160
Golden Miller Novices' Chase	5
September 2012 cacerolazo in Argentina	1
Roman–Latin wars	4
Bennington Free Library	5
2001 European Tour	11
Jeroen Heubach	4
Glycoprotein Ib-IX-V Receptor Complex	3
Zarin Mehta	13
Yamasaki Cirque	6
China Airlines Flight 611	11
William G. Young	12
Lily Lodge	8
Khouw Tian Sek	18
Canebrake	103
The SpongeBob SquarePants Movie	130
Perineurium	2
Jacci Den Hartog	9
Decipherment of rongorongo	2
Kamerny Theatre	19
KTBB-FM	15
Tai Seng Facility Building	12
Ewa Kurek	4
Alberta (Education) v Canadian Copyright Licensing Agency (Access Copyright)	6
Argenteuil—Papineau—Mirabel	18
Azuma Koshiishi	8
The Wave Pictures	33
Breaker bar	2
Mikhail Batorsky	3
Stephen Bambury	8
Tim Child	25
Matt Van Horn	6
Ligier JS25	11
Private Secretary (TV series)	2
Achinger coat of arms	2
Susan G. Ernst	5
Kublai Khan (song)	2
Elim Fellowship	15
Bill Small (hurler)	2
Manukau Institute of Technology	37
Mi Tianhe	8
Albania–Austria relations	4
Rhyian Anderson-Morley	4
2018 Tokyo Marathon	4
Multiliteracy	6
Thomas Highs	23
Jelly blubber	3
Kingdom of Lithuania	41
Stop light party	2
John Rutledge	179
Juan de Galavís	0
Irene Brietzke	2
Yevgeny Tashkov	13
Sydere Creek	5
West Rouge	23
Alpert Medical School	61
Ahoy (greeting)	2
Abdul Latief (Indonesian businessman)	2
Leon Bates (pianist)	2
Jennifer Reilly	5
Tommy Lioutas	4
Bhai Log	11
Universal graph	2
Paul Triquet	11
McDonald Campground	14
Vermilacinia reptilioderma	7
Simon Parke	30
Agricultural and Food Research Council	21
Mahara Prison	6
Sneinton Asylum	6
Theda Skocpol	44
Château d'Oiron	0
Hyundai Unicorns	64
Technique for human error-rate prediction	2
Charles Page	199
Ruminantia	36
Hyades Stream	16
Takis Dimopoulos	6
Big Monster Toys	10
Toshi Ichiyanagi	33
Krasnyi Yar (Kazakhstan)	2
Krzysztof Rutkowski	5
J. G. Strijdom	13
Jane Eyre (1943 film)	2
Wallace Berry	16
Vijayapura	111
James Woods	565
Fahad Shahnawaz	4
1987 UK Athletics Championships	4
Aap Ki Kachehri	9
Union of Democratic Forces of Guinea	15
Birmingham Central Synagogue	6
College Boyz	9
Fujiwara no Kanshi	4
1896 United States elections	4
1956 Wilkes County 160	4
The Post Card: From Socrates to Freud and Beyond	5
In vitro spermatogenesis	4
Mindset (computer)	1
Creation and evolution in public education in the United States	2
Marin Barišić	0
Robert Ingpen	19
Suez Canal Company	159
François-Sévère Lesieur Désaulniers	0
Coliseo Amauta	8
Mortara case	22
Economy car	7
Jaap Boot	2
Cranwell CLA.3	5
Karina Jett	5
David Leebron	12
Geology of South Sudan	2
Sodium-iodide symporter	2
Edmund Orson Wattis Jr.	9
David Hartley (philosopher)	1
Kai yang	6
Welcome Home Heroes with Whitney Houston	12
Salvador Bécquer Puig	0
Dodecanedioic acid	4
Richard Du Cane	9
Anna Hingley	5
Thierno Diawo	7
Taegeuk Chil Jang	8
Irvine railway station	4
University of California, Los Angeles	4711
Senior station officer (New Zealand Fire Service)	1
Adhesive bandage	7
Jericho, Cumbria	2
Military Ordinariate of Austria	4
Yamaha Nouvo	10
Eddie Mooney	9
Colin Hillman	6
Israel Railway Museum	12
Were You Always an Italian?	7
Heuristic (engineering)	2
Geithain railway station	4
Manoucher Yektai	6
Daniel Udoh	5
Cold autoimmune hemolytic anemia	4
K. Karunakaran	87
Neha Sharma	59
Pre-Millennium Tension	22
Roger Miret	48
Marble Palace (Kolkata)	4
Missy Higgins	222
John Hastings (cricketer)	2
Wolf Island	55
Ross O'Donoghue	4
Webster's Brewery	5
José Arrue	0
National Register of Historic Places listings in Tippecanoe County, Indiana	4
Greensboro Historical Museum	11
Alpi Eagles	18
Stephen M. Giles	4
Kristiansand Cannon Museum	10
Pimp My Ride	142
Louisiana Code of Evidence	6
Yitzhak Navon	39
Joe Clifford	14
Apache Woman	20
Vingólf	0
Sweden in the Eurovision Song Contest	207
Samuel Bedson	4
Francisco de Lucena	8
Welbedacht Dam	12
Stephen Shin	42
John Bunzow	3
Tea in Australia	2
Interdimensional hypothesis	2
Urger (canal tugboat)	2
Andrew Kirkaldy (racing driver)	2
Gor Factory	4
The Funniest Joke in the World	9
Tairoin Hospital	6
Abel Shongwe	4
Little crake	5
Quillayute Airport	6
Fraunhoferstraße	19
Mateusz Piątkowski	0
Boliyan	32
Incredibly Strange Films	7
STXBP1	12
Sethubandhanam (film)	2
2016 Newcastle City Council election	2
AK 47 Mayanja	2
Pode Entrar: Multishow Registro	2
Twin Groves Wind Farm	8
Intake interview	2
Parent–child interaction therapy	4
Ylona Garcia	24
Syro-Ephraimite War	12
Jimmy Velvit	10
Cogeco Peer 1	12
Observe the Sons of Ulster Marching Towards the Somme	20
Underworld: Red in Tooth and Claw	6
Ragnar Klavan	8
Softimage 3D	22
Urban Jacob Rasmus Børresen	4
Boise River and Canal Bridge	6
Transvaal University College	38
Stanton Township, Champaign County, Illinois	2
Žalgiris Stadium	0
George F. Baughman	6
Vidya Stokes	8
Kring Point State Park	8
Dave Pine	11
The MGA Sessions	5
Henry Dixon (Irish republican)	2
Lysias Anicetus	4
Dhanushsagar	6
Servio	104
DEX New York	7
Oklahoma State Highway 6	24
Rocket candy	5
2006 Fujitsu V8 Supercar Series	9
Johann Heinrich von Dannecker	11
Moustapha Dabo	5
S. Craig Taylor	16
Being Osama	9
Nadir Lamyaghri	4
Ripple (electrical)	2
Heidi.com	2
O'Neill House Office Building	9
Tingbjerg	22
Brighton High School (Brighton, Tennessee)	2
Church of All Saints, Lopen	2
Uromyias	10
1994 Kangaroo tour of Great Britain and France	11
Altars (American metal band)	2
Panzhihua Iron and Steel	8
Regular local ring	5
A.S.D. OltrepòVoghera	0
Marigolds (short story)	2
Jed Harper-Penman	3
2015 Men's European Volleyball Championship	34
Mark Alan Wilson	6
Zuzana Štočková	0
Richard Humphrey (cricketer, born 1848)	2
Octavia Hill	134
Islamic Community Center of Anchorage Alaska	4
Hospital for Special Surgery	85
I Sebastiani	2
Amreli	325
Sehba Hussain	8
Sjællands Odde	13
Mike Jaggerr	6
Berkshire Black Bears	17
Albion, Oklahoma	9
Agostino Bonisoli	11
Ashraya	27
Emerald Cove	14
Rodolfo Plaza Montero	13
Gambling in Cambodia	4
Károly Nemes	0
Projet Orange	7
Frank Bennett (politician)	2
Kosmos 801	7
Lapis armenus	4
Walnut Street Bridge (Mazeppa, Minnesota)	2
Lake Sentani	24
Owens, Virginia	3
Wyatt Eaton	9
Battle of Tellidede	4
Hugh Curran	11
2011 Guia Race of Macau	6
Secretary of State of Iowa	12
Shawal Anuar	7
Piotrkowska Street	40
Jagdeep Singh (basketball)	2
Miroslav Hák	0
